

recordnummer,objectnummer,PID_overige.URI,wikidata_url,wikimedia_url
489576,NG-1994-65-5-10-1,http://hdl.handle.net/10934/RM0001.COLLECT.489576,,
489577,NG-1994-65-5-10-2,http://hdl.handle.net/10934/RM0001.COLLECT.489577,,
489578,NG-1994-65-5-10-3,http://hdl.handle.net/10934/RM0001.COLLECT.489578,,
489580,NG-1994-65-5-10-4,http://hdl.handle.net/10934/RM0001.COLLECT.489580,,
489584,NG-1994-65-5-9-1,http://hdl.handle.net/10934/RM0001.COLLECT.489584,,
489585,NG-1994-65-5-9-2,http://hdl.handle.net/10934/RM0001.COLLECT.489585,,
489586,NG-1994-65-5-9-3,http://hdl.handle.net/10934/RM0001.COLLECT.489586,,
489587,NG-1994-65-5-9-4,http://hdl.handle.net/10934/RM0001.COLLECT.489587,,
489588,NG-1994-65-5-12-1,http://hdl.handle.net/10934/RM0001.COLLECT.489588,,
489589,NG-1994-65-5-12-2,http://hdl.handle.net/10934/RM0001.COLLECT.489589,,
489590,NG-1994-65-5-12-3,http://hdl.handle.net/10934/RM0001.COLLECT.489590,,
489591,NG-1994-65-5-12-4,http://hdl.handle.net/10934/RM0001.COLLECT.489591,,
489601,NG-1994-65-5-11-1,http://hdl.handle.net/10934/RM0001.COLLECT.489601,,
489602,NG-1994-65-5-11-2,http://hdl.handle.net/10934/RM0001.COLLECT.489602,,
489603,NG-1994-65-5-11-3,http://hdl.handle.net/10934/RM0001.COLLECT.489603,,
489604,NG-1994-65-5-11-4,http://hdl.handle.net/10934/RM0001.COLLECT.489604,,
489605,NG-1994-65-5-14-1,http://hdl.handle.net/10934/RM0001.COLLECT.489605,,"https://commons.wikimedia.org/wiki/File:Rokende_vrouwen_in_het_immigrantendepot_Rookende_koelievrouwen_in_depôt_(titel_op_object),_NG-1994-65-5-14-1.jpg"
489606,NG-1994-65-5-14-2,http://hdl.handle.net/10934/RM0001.COLLECT.489606,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_Koeliedepôt_(titel_op_object),_NG-1994-65-5-14-2.jpg"
489607,NG-1994-65-5-14-3,http://hdl.handle.net/10934/RM0001.COLLECT.489607,,"https://commons.wikimedia.org/wiki/File:Brug_over_mond_Knuffelsgracht_(titel_op_object),_NG-1994-65-5-14-3.jpg"
489608,NG-1994-65-5-14-4,http://hdl.handle.net/10934/RM0001.COLLECT.489608,,"https://commons.wikimedia.org/wiki/File:'s_Landsgrond_Boniface_(titel_op_object),_NG-1994-65-5-14-4.jpg"
489609,NG-1994-65-5-13-1,http://hdl.handle.net/10934/RM0001.COLLECT.489609,,
489610,NG-1994-65-5-13-2,http://hdl.handle.net/10934/RM0001.COLLECT.489610,,
489612,NG-1994-65-5-13-3,http://hdl.handle.net/10934/RM0001.COLLECT.489612,,
489613,NG-1994-65-5-13-4,http://hdl.handle.net/10934/RM0001.COLLECT.489613,,
489636,NG-1994-65-5-16-1,http://hdl.handle.net/10934/RM0001.COLLECT.489636,,
489639,NG-1994-65-5-16-2,http://hdl.handle.net/10934/RM0001.COLLECT.489639,,
489640,NG-1994-65-5-16-3,http://hdl.handle.net/10934/RM0001.COLLECT.489640,,
489642,NG-1994-65-5-16-4,http://hdl.handle.net/10934/RM0001.COLLECT.489642,,
489644,NG-1994-65-5-15-1,http://hdl.handle.net/10934/RM0001.COLLECT.489644,,"https://commons.wikimedia.org/wiki/File:In_den_tuin_van_het_hospitaal_(titel_op_object),_NG-1994-65-5-15-1.jpg"
489646,NG-1994-65-5-15-2,http://hdl.handle.net/10934/RM0001.COLLECT.489646,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_In_het_koeliedepôt_(titel_op_object),_NG-1994-65-5-15-2.jpg"
489647,NG-1994-65-5-15-3,http://hdl.handle.net/10934/RM0001.COLLECT.489647,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_In_het_koeliedepôt_(titel_op_object),_NG-1994-65-5-15-3.jpg"
489654,NG-1994-65-5-15-4,http://hdl.handle.net/10934/RM0001.COLLECT.489654,,"https://commons.wikimedia.org/wiki/File:Javanen_(titel_op_object),_NG-1994-65-5-15-4.jpg"
489660,NG-1994-65-5-18-1,http://hdl.handle.net/10934/RM0001.COLLECT.489660,,
489665,NG-1994-65-5-18-2,http://hdl.handle.net/10934/RM0001.COLLECT.489665,,
489666,NG-1994-65-5-18-3,http://hdl.handle.net/10934/RM0001.COLLECT.489666,,
489671,NG-1994-65-5-18-4,http://hdl.handle.net/10934/RM0001.COLLECT.489671,,
489772,NG-1994-65-5-17-1,http://hdl.handle.net/10934/RM0001.COLLECT.489772,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_In_het_koeliedepôt_(titel_op_object),_NG-1994-65-5-17-1.jpg"
489774,NG-1994-65-5-17-2,http://hdl.handle.net/10934/RM0001.COLLECT.489774,,"https://commons.wikimedia.org/wiki/File:Waterhalen_voor_gieten_hospitaalreservoir_(titel_op_object),_NG-1994-65-5-17-2.jpg"
489775,NG-1994-65-5-17-3,http://hdl.handle.net/10934/RM0001.COLLECT.489775,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_Koeliedepôt_(titel_op_object),_NG-1994-65-5-17-3.jpg"
489776,NG-1994-65-5-17-4,http://hdl.handle.net/10934/RM0001.COLLECT.489776,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_In_het_koeliedepôt_(titel_op_object),_NG-1994-65-5-17-4.jpg"
489778,NG-1994-65-5-20-1,http://hdl.handle.net/10934/RM0001.COLLECT.489778,,
489779,NG-1994-65-5-20-2,http://hdl.handle.net/10934/RM0001.COLLECT.489779,,
489781,NG-1994-65-5-20-3,http://hdl.handle.net/10934/RM0001.COLLECT.489781,,
489783,NG-1994-65-5-20-4,http://hdl.handle.net/10934/RM0001.COLLECT.489783,,
489785,NG-1994-65-5-19-1,http://hdl.handle.net/10934/RM0001.COLLECT.489785,,
489788,NG-1994-65-5-19-2,http://hdl.handle.net/10934/RM0001.COLLECT.489788,,
489790,NG-1994-65-5-19-4,http://hdl.handle.net/10934/RM0001.COLLECT.489790,,
489794,NG-1994-65-5-22-1,http://hdl.handle.net/10934/RM0001.COLLECT.489794,,
489795,NG-1994-65-5-22-2,http://hdl.handle.net/10934/RM0001.COLLECT.489795,,
489796,NG-1994-65-5-22-3,http://hdl.handle.net/10934/RM0001.COLLECT.489796,,
489800,NG-1994-65-5-22-4,http://hdl.handle.net/10934/RM0001.COLLECT.489800,,
489803,NG-1994-65-5-21-1,http://hdl.handle.net/10934/RM0001.COLLECT.489803,,
489806,NG-1994-65-5-21-2,http://hdl.handle.net/10934/RM0001.COLLECT.489806,,
489808,NG-1994-65-5-21-3,http://hdl.handle.net/10934/RM0001.COLLECT.489808,,
489812,NG-1994-65-5-21-4,http://hdl.handle.net/10934/RM0001.COLLECT.489812,,
489814,NG-1994-65-5-24-1,http://hdl.handle.net/10934/RM0001.COLLECT.489814,,
489816,NG-1994-65-5-24-2,http://hdl.handle.net/10934/RM0001.COLLECT.489816,,
489819,NG-1994-65-5-24-3,http://hdl.handle.net/10934/RM0001.COLLECT.489819,,
489820,NG-1994-65-5-24-4,http://hdl.handle.net/10934/RM0001.COLLECT.489820,,
489822,NG-1994-65-5-23-1,http://hdl.handle.net/10934/RM0001.COLLECT.489822,,
489823,NG-1994-65-5-23-2,http://hdl.handle.net/10934/RM0001.COLLECT.489823,,
489824,NG-1994-65-5-23-3,http://hdl.handle.net/10934/RM0001.COLLECT.489824,,
489825,NG-1994-65-5-23-4,http://hdl.handle.net/10934/RM0001.COLLECT.489825,,
490020,NG-1994-65-5-26-1,http://hdl.handle.net/10934/RM0001.COLLECT.490020,,
490021,NG-1994-65-5-26-2,http://hdl.handle.net/10934/RM0001.COLLECT.490021,,
490022,NG-1994-65-5-26-3,http://hdl.handle.net/10934/RM0001.COLLECT.490022,,
490024,NG-1994-65-5-26-4,http://hdl.handle.net/10934/RM0001.COLLECT.490024,,
490026,NG-1994-65-5-25-1,http://hdl.handle.net/10934/RM0001.COLLECT.490026,,
490027,NG-1994-65-5-25-2,http://hdl.handle.net/10934/RM0001.COLLECT.490027,,
490029,NG-1994-65-5-25-3,http://hdl.handle.net/10934/RM0001.COLLECT.490029,,
490030,NG-1994-65-5-25-4,http://hdl.handle.net/10934/RM0001.COLLECT.490030,,
490031,NG-1994-65-5-28-1,http://hdl.handle.net/10934/RM0001.COLLECT.490031,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_In_het_koeliedepôt_(titel_op_object),_NG-1994-65-5-28-1.jpg"
490032,NG-1994-65-5-28-2,http://hdl.handle.net/10934/RM0001.COLLECT.490032,,"https://commons.wikimedia.org/wiki/File:Overdekte_markt,_Heiligenweg_(titel_op_object),_NG-1994-65-5-28-2.jpg"
490033,NG-1994-65-5-28-3,http://hdl.handle.net/10934/RM0001.COLLECT.490033,,"https://commons.wikimedia.org/wiki/File:Kaartspelende_mannen_in_het_immigrantendepot_Kaartspel_koeliedepôt_(titel_op_object),_NG-1994-65-5-28-3.jpg"
490034,NG-1994-65-5-28-4,http://hdl.handle.net/10934/RM0001.COLLECT.490034,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot_In_het_koeliedepôt_(titel_op_object),_NG-1994-65-5-28-4.jpg"
490035,NG-1994-65-5-27-1,http://hdl.handle.net/10934/RM0001.COLLECT.490035,,
490037,NG-1994-65-5-27-2,http://hdl.handle.net/10934/RM0001.COLLECT.490037,,"https://commons.wikimedia.org/wiki/File:Overdekte_markt,_Heiligenweg,_NG-1994-65-5-27-2.jpg"
490039,NG-1994-65-5-27-3,http://hdl.handle.net/10934/RM0001.COLLECT.490039,,"https://commons.wikimedia.org/wiki/File:Kaartspelende_mannen_in_het_immigrantendepot,_NG-1994-65-5-27-3.jpg"
490040,NG-1994-65-5-27-4,http://hdl.handle.net/10934/RM0001.COLLECT.490040,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeiders_in_het_immigrantendepot,_NG-1994-65-5-27-4.jpg"
490045,NG-1994-65-5-30-1,http://hdl.handle.net/10934/RM0001.COLLECT.490045,,
490046,NG-1994-65-5-30-2,http://hdl.handle.net/10934/RM0001.COLLECT.490046,,
490047,NG-1994-65-5-30-3,http://hdl.handle.net/10934/RM0001.COLLECT.490047,,
490049,NG-1994-65-5-30-4,http://hdl.handle.net/10934/RM0001.COLLECT.490049,,
490050,NG-1994-65-5-29-1,http://hdl.handle.net/10934/RM0001.COLLECT.490050,,
490051,NG-1994-65-5-29-2,http://hdl.handle.net/10934/RM0001.COLLECT.490051,,
490052,NG-1994-65-5-29-3,http://hdl.handle.net/10934/RM0001.COLLECT.490052,,
490053,NG-1994-65-5-29-4,http://hdl.handle.net/10934/RM0001.COLLECT.490053,,
490054,NG-1994-65-5-32-1,http://hdl.handle.net/10934/RM0001.COLLECT.490054,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeider_op_Plantage_Jagtlust_Koelievrouw,_Jagtlust_(titel_op_object),_NG-1994-65-5-32-1.jpg"
490055,NG-1994-65-5-32-2,http://hdl.handle.net/10934/RM0001.COLLECT.490055,,"https://commons.wikimedia.org/wiki/File:To_op_balkon_Oranjestraat_(titel_op_object),_NG-1994-65-5-32-2.jpg"
490056,NG-1994-65-5-32-3,http://hdl.handle.net/10934/RM0001.COLLECT.490056,,"https://commons.wikimedia.org/wiki/File:Tuin_Jagtlust_(titel_op_object),_NG-1994-65-5-32-3.jpg"
490057,NG-1994-65-5-32-4,http://hdl.handle.net/10934/RM0001.COLLECT.490057,,"https://commons.wikimedia.org/wiki/File:Hindostaanse_contractarbeider_op_Plantage_Jagtlust_Koelievrouw,_Jagtlust_(titel_op_object),_NG-1994-65-5-32-4.jpg"
490058,NG-1994-65-5-31-1,http://hdl.handle.net/10934/RM0001.COLLECT.490058,,
490059,NG-1994-65-5-31-2,http://hdl.handle.net/10934/RM0001.COLLECT.490059,,
490060,NG-1994-65-5-31-3,http://hdl.handle.net/10934/RM0001.COLLECT.490060,,
490061,NG-1994-65-5-31-4,http://hdl.handle.net/10934/RM0001.COLLECT.490061,,
490062,NG-1994-65-5-34-1,http://hdl.handle.net/10934/RM0001.COLLECT.490062,,
490063,NG-1994-65-5-34-2,http://hdl.handle.net/10934/RM0001.COLLECT.490063,,
490064,NG-1994-65-5-34-3,http://hdl.handle.net/10934/RM0001.COLLECT.490064,,
490065,NG-1994-65-5-34-4,http://hdl.handle.net/10934/RM0001.COLLECT.490065,,
490066,NG-1994-65-5-33-1,http://hdl.handle.net/10934/RM0001.COLLECT.490066,,
490067,NG-1994-65-5-33-2,http://hdl.handle.net/10934/RM0001.COLLECT.490067,,
490068,NG-1994-65-5-33-3,http://hdl.handle.net/10934/RM0001.COLLECT.490068,,
490069,NG-1994-65-5-33-4,http://hdl.handle.net/10934/RM0001.COLLECT.490069,,
490074,NG-1994-65-5-36-1,http://hdl.handle.net/10934/RM0001.COLLECT.490074,,
490075,NG-1994-65-5-36-2,http://hdl.handle.net/10934/RM0001.COLLECT.490075,,
490076,NG-1994-65-5-36-3,http://hdl.handle.net/10934/RM0001.COLLECT.490076,,
490077,NG-1994-65-5-36-4,http://hdl.handle.net/10934/RM0001.COLLECT.490077,,
490078,NG-1994-65-5-35-1,http://hdl.handle.net/10934/RM0001.COLLECT.490078,,
490079,NG-1994-65-5-35-2,http://hdl.handle.net/10934/RM0001.COLLECT.490079,,
490080,NG-1994-65-5-35-3,http://hdl.handle.net/10934/RM0001.COLLECT.490080,,
490081,NG-1994-65-5-35-4,http://hdl.handle.net/10934/RM0001.COLLECT.490081,,
490082,NG-1994-65-5-38-1,http://hdl.handle.net/10934/RM0001.COLLECT.490082,,
490083,NG-1994-65-5-38-2,http://hdl.handle.net/10934/RM0001.COLLECT.490083,,
490084,NG-1994-65-5-38-3,http://hdl.handle.net/10934/RM0001.COLLECT.490084,,
490085,NG-1994-65-5-38-4,http://hdl.handle.net/10934/RM0001.COLLECT.490085,,
490086,NG-1994-65-5-37-1,http://hdl.handle.net/10934/RM0001.COLLECT.490086,,
490087,NG-1994-65-5-37-2,http://hdl.handle.net/10934/RM0001.COLLECT.490087,,
490088,NG-1994-65-5-37-3,http://hdl.handle.net/10934/RM0001.COLLECT.490088,,
490089,NG-1994-65-5-37-4,http://hdl.handle.net/10934/RM0001.COLLECT.490089,,
490090,NG-1994-65-5-40-1,http://hdl.handle.net/10934/RM0001.COLLECT.490090,,"https://commons.wikimedia.org/wiki/File:Piet_Idenburg,_Anton,_To,_vrouw_van_Brussel_en_kind_bij_miereneter_(titel_op_object),_NG-1994-65-5-40-1.jpg"
490091,NG-1994-65-5-40-2,http://hdl.handle.net/10934/RM0001.COLLECT.490091,,
490092,NG-1994-65-5-40-3,http://hdl.handle.net/10934/RM0001.COLLECT.490092,,
490093,NG-1994-65-5-39-1,http://hdl.handle.net/10934/RM0001.COLLECT.490093,,"https://commons.wikimedia.org/wiki/File:Piet_Idenburg,_Anton,_To,_vrouw_van_Brussel_en_kind_bij_miereneter_(titel_op_object),_NG-1994-65-5-39-1.jpg"
490094,NG-1994-65-5-39-2,http://hdl.handle.net/10934/RM0001.COLLECT.490094,,
490095,NG-1994-65-5-39-3,http://hdl.handle.net/10934/RM0001.COLLECT.490095,,
490096,NG-1994-65-5-40-4,http://hdl.handle.net/10934/RM0001.COLLECT.490096,,
490097,NG-1994-65-5-39-4,http://hdl.handle.net/10934/RM0001.COLLECT.490097,,
490098,NG-1994-65-5-42-1,http://hdl.handle.net/10934/RM0001.COLLECT.490098,,
490099,NG-1994-65-5-42-2,http://hdl.handle.net/10934/RM0001.COLLECT.490099,,
490100,NG-1994-65-5-42-3,http://hdl.handle.net/10934/RM0001.COLLECT.490100,,"https://commons.wikimedia.org/wiki/File:Goudgroeve_op_placer_de_Jong_(titel_op_object),_NG-1994-65-5-42-3.jpg"
490101,NG-1994-65-5-42-4,http://hdl.handle.net/10934/RM0001.COLLECT.490101,,
490102,NG-1994-65-5-41-1,http://hdl.handle.net/10934/RM0001.COLLECT.490102,,
490103,NG-1994-65-5-41-2,http://hdl.handle.net/10934/RM0001.COLLECT.490103,,
490104,NG-1994-65-5-41-3,http://hdl.handle.net/10934/RM0001.COLLECT.490104,,"https://commons.wikimedia.org/wiki/File:Goudgroeve_op_placer_de_Jong_(titel_op_object),_NG-1994-65-5-41-3.jpg"
490105,NG-1994-65-5-41-4,http://hdl.handle.net/10934/RM0001.COLLECT.490105,,
490106,NG-1994-65-5-44-1,http://hdl.handle.net/10934/RM0001.COLLECT.490106,,
490107,NG-1994-65-5-44-2,http://hdl.handle.net/10934/RM0001.COLLECT.490107,,"https://commons.wikimedia.org/wiki/File:Uitgewerkte_kreek_op_placer_de_Jong_(titel_op_object),_NG-1994-65-5-44-2.jpg"
490108,NG-1994-65-5-44-3,http://hdl.handle.net/10934/RM0001.COLLECT.490108,,"https://commons.wikimedia.org/wiki/File:Gouddelvers_op_placer_de_Jong_(titel_op_object),_NG-1994-65-5-44-3.jpg"
490109,NG-1994-65-5-44-4,http://hdl.handle.net/10934/RM0001.COLLECT.490109,,
490110,NG-1994-65-5-43-1,http://hdl.handle.net/10934/RM0001.COLLECT.490110,,
490112,NG-1994-65-5-43-2,http://hdl.handle.net/10934/RM0001.COLLECT.490112,,"https://commons.wikimedia.org/wiki/File:Uitgewerkte_kreek_op_placer_de_Jong_(titel_op_object),_NG-1994-65-5-43-2.jpg"
490113,NG-1994-65-5-43-3,http://hdl.handle.net/10934/RM0001.COLLECT.490113,,"https://commons.wikimedia.org/wiki/File:Gouddelvers_op_placer_de_Jong_(titel_op_object),_NG-1994-65-5-43-3.jpg"
490114,NG-1994-65-5-43-4,http://hdl.handle.net/10934/RM0001.COLLECT.490114,,
490115,NG-1994-65-5-46-1,http://hdl.handle.net/10934/RM0001.COLLECT.490115,,
490116,NG-1994-65-5-46-2,http://hdl.handle.net/10934/RM0001.COLLECT.490116,,
490117,NG-1994-65-5-46-3,http://hdl.handle.net/10934/RM0001.COLLECT.490117,,
490118,NG-1994-65-5-46-4,http://hdl.handle.net/10934/RM0001.COLLECT.490118,,
490119,NG-1994-65-5-45-1,http://hdl.handle.net/10934/RM0001.COLLECT.490119,,
490120,NG-1994-65-5-45-2,http://hdl.handle.net/10934/RM0001.COLLECT.490120,,
490121,NG-1994-65-5-45-3,http://hdl.handle.net/10934/RM0001.COLLECT.490121,,
490122,NG-1994-65-5-45-4,http://hdl.handle.net/10934/RM0001.COLLECT.490122,,
490123,NG-1994-65-5-48-1,http://hdl.handle.net/10934/RM0001.COLLECT.490123,,
490124,NG-1994-65-5-48-2,http://hdl.handle.net/10934/RM0001.COLLECT.490124,,
490125,NG-1994-65-5-48-3,http://hdl.handle.net/10934/RM0001.COLLECT.490125,,
490126,NG-1994-65-5-48-4,http://hdl.handle.net/10934/RM0001.COLLECT.490126,,
490127,NG-1994-65-5-47-1,http://hdl.handle.net/10934/RM0001.COLLECT.490127,,
490128,NG-1994-65-5-47-2,http://hdl.handle.net/10934/RM0001.COLLECT.490128,,
490129,NG-1994-65-5-47-3,http://hdl.handle.net/10934/RM0001.COLLECT.490129,,
490130,NG-1994-65-5-47-4,http://hdl.handle.net/10934/RM0001.COLLECT.490130,,
490131,NG-1994-65-5-49-1,http://hdl.handle.net/10934/RM0001.COLLECT.490131,,
490132,NG-1994-65-5-49-2,http://hdl.handle.net/10934/RM0001.COLLECT.490132,,
490133,NG-1994-65-5-49-3,http://hdl.handle.net/10934/RM0001.COLLECT.490133,,
490134,NG-1994-65-5-49-4,http://hdl.handle.net/10934/RM0001.COLLECT.490134,,
490135,NG-1994-65-5-49-5,http://hdl.handle.net/10934/RM0001.COLLECT.490135,,
490136,NG-1994-65-5-49-6,http://hdl.handle.net/10934/RM0001.COLLECT.490136,,
490137,NG-1994-65-5-50-1,http://hdl.handle.net/10934/RM0001.COLLECT.490137,,
490138,NG-1994-65-5-50-2,http://hdl.handle.net/10934/RM0001.COLLECT.490138,,
490139,NG-1994-65-5-50-3,http://hdl.handle.net/10934/RM0001.COLLECT.490139,,
490140,NG-1994-65-5-50-4,http://hdl.handle.net/10934/RM0001.COLLECT.490140,,
490141,NG-1994-65-5-50-5,http://hdl.handle.net/10934/RM0001.COLLECT.490141,,
490142,NG-1994-65-5-50-6,http://hdl.handle.net/10934/RM0001.COLLECT.490142,,
490143,NG-1994-65-5-19-3,http://hdl.handle.net/10934/RM0001.COLLECT.490143,,
490810,NG-2010-111,http://hdl.handle.net/10934/RM0001.COLLECT.490810,,"https://commons.wikimedia.org/wiki/File:Portret_van_Aleidus_Coenen,_componist,_NG-2010-111.jpg"
492871,RP-P-2010-221-208,http://hdl.handle.net/10934/RM0001.COLLECT.492871,,
493287,NG-2010-133,http://hdl.handle.net/10934/RM0001.COLLECT.493287,,"https://commons.wikimedia.org/wiki/File:Gelegenheidsglas_‘’t_Welvaren_van_Siparipabo’_Kelkglas_met_het_opschrift_T_WELVAREN_VAN_SIPARIPABO,_NG-2010-133_(cropped).jpg"
495697,RP-F-2009-282-1,http://hdl.handle.net/10934/RM0001.COLLECT.495697,,
495699,RP-F-2009-282-2,http://hdl.handle.net/10934/RM0001.COLLECT.495699,,
495700,RP-F-2009-282-3,http://hdl.handle.net/10934/RM0001.COLLECT.495700,,
495701,RP-F-2009-282-4,http://hdl.handle.net/10934/RM0001.COLLECT.495701,,
495703,RP-F-2009-282-5,http://hdl.handle.net/10934/RM0001.COLLECT.495703,,
495705,RP-F-2009-282-6-1,http://hdl.handle.net/10934/RM0001.COLLECT.495705,,
495706,RP-F-2009-282-6-2,http://hdl.handle.net/10934/RM0001.COLLECT.495706,,
495708,RP-F-2009-282-7-1,http://hdl.handle.net/10934/RM0001.COLLECT.495708,,
495709,RP-F-2009-282-7-2,http://hdl.handle.net/10934/RM0001.COLLECT.495709,,
495710,RP-F-2009-282-8-1,http://hdl.handle.net/10934/RM0001.COLLECT.495710,,
495711,RP-F-2009-282-8-2,http://hdl.handle.net/10934/RM0001.COLLECT.495711,,
495712,RP-F-2009-282-9-1,http://hdl.handle.net/10934/RM0001.COLLECT.495712,,
495713,RP-F-2009-282-9-2,http://hdl.handle.net/10934/RM0001.COLLECT.495713,,
495714,RP-F-2009-282-10-1,http://hdl.handle.net/10934/RM0001.COLLECT.495714,,
495715,RP-F-2009-282-10-2,http://hdl.handle.net/10934/RM0001.COLLECT.495715,,
495716,RP-F-2009-282-11-1,http://hdl.handle.net/10934/RM0001.COLLECT.495716,,
495717,RP-F-2009-282-11-2,http://hdl.handle.net/10934/RM0001.COLLECT.495717,,
495718,RP-F-2009-282-12-1,http://hdl.handle.net/10934/RM0001.COLLECT.495718,,
495719,RP-F-2009-282-12-2,http://hdl.handle.net/10934/RM0001.COLLECT.495719,,
495720,RP-F-2009-282-13-1,http://hdl.handle.net/10934/RM0001.COLLECT.495720,,
495721,RP-F-2009-282-13-2,http://hdl.handle.net/10934/RM0001.COLLECT.495721,,
495722,RP-F-2009-282-14,http://hdl.handle.net/10934/RM0001.COLLECT.495722,,
495723,RP-F-2009-282-15,http://hdl.handle.net/10934/RM0001.COLLECT.495723,,
495724,RP-F-2009-282-16,http://hdl.handle.net/10934/RM0001.COLLECT.495724,,
495725,RP-F-2009-282-17,http://hdl.handle.net/10934/RM0001.COLLECT.495725,,
495726,RP-F-2009-282-18-1,http://hdl.handle.net/10934/RM0001.COLLECT.495726,,
495727,RP-F-2009-282-18-2,http://hdl.handle.net/10934/RM0001.COLLECT.495727,,
495728,RP-F-2009-282-19-1,http://hdl.handle.net/10934/RM0001.COLLECT.495728,,
495729,RP-F-2009-282-19-2,http://hdl.handle.net/10934/RM0001.COLLECT.495729,,
495730,RP-F-2009-282-20,http://hdl.handle.net/10934/RM0001.COLLECT.495730,,
495731,RP-F-2009-282-21,http://hdl.handle.net/10934/RM0001.COLLECT.495731,,
495732,RP-F-2009-282-22-1,http://hdl.handle.net/10934/RM0001.COLLECT.495732,,
495733,RP-F-2009-282-22-2,http://hdl.handle.net/10934/RM0001.COLLECT.495733,,
495734,RP-F-2009-282-23-1,http://hdl.handle.net/10934/RM0001.COLLECT.495734,,
495735,RP-F-2009-282-23-2,http://hdl.handle.net/10934/RM0001.COLLECT.495735,,
495737,RP-F-2009-282-24-1,http://hdl.handle.net/10934/RM0001.COLLECT.495737,,
495739,RP-F-2009-282-24-2,http://hdl.handle.net/10934/RM0001.COLLECT.495739,,
495740,RP-F-2009-282-25-1,http://hdl.handle.net/10934/RM0001.COLLECT.495740,,
495741,RP-F-2009-282-25-2,http://hdl.handle.net/10934/RM0001.COLLECT.495741,,
495742,RP-F-2009-282-25-3,http://hdl.handle.net/10934/RM0001.COLLECT.495742,,
495743,RP-F-2009-282-26,http://hdl.handle.net/10934/RM0001.COLLECT.495743,,
495744,RP-F-2009-282-27,http://hdl.handle.net/10934/RM0001.COLLECT.495744,,
495746,RP-F-2009-282-28-1,http://hdl.handle.net/10934/RM0001.COLLECT.495746,,
495747,RP-F-2009-282-28-2,http://hdl.handle.net/10934/RM0001.COLLECT.495747,,
495748,RP-F-2009-282-29-1,http://hdl.handle.net/10934/RM0001.COLLECT.495748,,
495749,RP-F-2009-282-29-2,http://hdl.handle.net/10934/RM0001.COLLECT.495749,,
495750,RP-F-2009-282-30-1,http://hdl.handle.net/10934/RM0001.COLLECT.495750,,
495751,RP-F-2009-282-30-2,http://hdl.handle.net/10934/RM0001.COLLECT.495751,,
495752,RP-F-2009-282-31-1,http://hdl.handle.net/10934/RM0001.COLLECT.495752,,
495753,RP-F-2009-282-31-2,http://hdl.handle.net/10934/RM0001.COLLECT.495753,,
495754,RP-F-2009-282-32,http://hdl.handle.net/10934/RM0001.COLLECT.495754,,
495756,RP-F-2009-282-33-1,http://hdl.handle.net/10934/RM0001.COLLECT.495756,,
495757,RP-F-2009-282-33-2,http://hdl.handle.net/10934/RM0001.COLLECT.495757,,
495758,RP-F-2009-282-34-1,http://hdl.handle.net/10934/RM0001.COLLECT.495758,,
495759,RP-F-2009-282-34-2,http://hdl.handle.net/10934/RM0001.COLLECT.495759,,
495760,RP-F-2009-282-35-1,http://hdl.handle.net/10934/RM0001.COLLECT.495760,,
495767,RP-F-2009-282-35-2,http://hdl.handle.net/10934/RM0001.COLLECT.495767,,
495769,RP-F-2009-282-36-1,http://hdl.handle.net/10934/RM0001.COLLECT.495769,,
495770,RP-F-2009-282-36-2,http://hdl.handle.net/10934/RM0001.COLLECT.495770,,
495771,RP-F-2009-282-37,http://hdl.handle.net/10934/RM0001.COLLECT.495771,,
495775,RP-F-2009-282-38-1,http://hdl.handle.net/10934/RM0001.COLLECT.495775,,
495776,RP-F-2009-282-38-2,http://hdl.handle.net/10934/RM0001.COLLECT.495776,,
495777,RP-F-2009-282-39-1,http://hdl.handle.net/10934/RM0001.COLLECT.495777,,
495778,RP-F-2009-282-39-2,http://hdl.handle.net/10934/RM0001.COLLECT.495778,,
495779,RP-F-2009-282-40,http://hdl.handle.net/10934/RM0001.COLLECT.495779,,
495780,RP-F-2009-282-41-1,http://hdl.handle.net/10934/RM0001.COLLECT.495780,,
495782,RP-F-2009-282-41-2,http://hdl.handle.net/10934/RM0001.COLLECT.495782,,
495783,RP-F-2009-282-42-1,http://hdl.handle.net/10934/RM0001.COLLECT.495783,,
495784,RP-F-2009-282-42-2,http://hdl.handle.net/10934/RM0001.COLLECT.495784,,
495786,RP-F-2009-282-43,http://hdl.handle.net/10934/RM0001.COLLECT.495786,,
